ID,NOMB_PROY,ETAP_PROY,JEFE_PROY,INST_PROY,CAMPAÑA,ZONA,ESTACION,LATITUD,LONGITUD,Fecha,Hora Muestreo,VARIABLE,VALOR,FECHA_MUESTREO,COD_REGION
29,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chacao,2,415659.3,733134.3,2019-06-02,00:00:00,MATERIA ORGANICA,1.248676428811265,02/06/2019 00:00:00,X
30,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chacao,6,415415.1,732906.8,2019-06-02,16:46:00,MATERIA ORGANICA,0.9065679925994451,02/06/2019 16:46:00,X
31,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chacao,12,415217.3,733107.9,2019-06-02,16:00:00,MATERIA ORGANICA,0.9821261087440001,02/06/2019 16:00:00,X
32,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chacao,14,415115.7,732851.2,2019-06-02,15:18:00,MATERIA ORGANICA,0.8696560549476522,02/06/2019 15:18:00,X
33,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Butachauques,1,421917.6,731519.1,2019-06-06,00:00:00,MATERIA ORGANICA,1.2304166036975426,06/06/2019 00:00:00,X
34,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Butachauques,3,421702.6,731506.7,2019-06-06,00:00:00,MATERIA ORGANICA,1.2357584691473757,06/06/2019 00:00:00,X
35,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Butachauques,7,421556.3,730936.2,2019-06-06,00:00:00,MATERIA ORGANICA,0.8580063518082186,06/06/2019 00:00:00,X
36,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Butachauques,10,421645.3,732049.7,2019-06-03,00:00:00,MATERIA ORGANICA,1.1163578824086517,03/06/2019 00:00:00,X
37,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Butachauques,12,421224.4,732358.0,2019-06-03,00:00:00,MATERIA ORGANICA,1.1094775245718898,03/06/2019 00:00:00,X
38,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Butachauques,13,421021.7,732609.5,2019-06-03,09:20:00,MATERIA ORGANICA,1.2687239093067035,03/06/2019 09:20:00,X
39,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Butachauques,14,420929.5,732804.6,2019-06-03,08:35:00,MATERIA ORGANICA,0.991898628998748,03/06/2019 08:35:00,X
40,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chaulinec,3,423622.9,731526.5,2019-06-08,08:11:00,MATERIA ORGANICA,0.6211855701250952,08/06/2019 08:11:00,X
41,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chaulinec,4,423422.1,731353.2,2019-06-08,08:45:00,MATERIA ORGANICA,0.8046052201217023,08/06/2019 08:45:00,X
42,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chaulinec,7,422803.3,732256.7,2019-06-06,00:00:00,MATERIA ORGANICA,0.8005432724328321,06/06/2019 00:00:00,X
43,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chaulinec,10,422429.1,731921.4,2019-06-06,00:00:00,MATERIA ORGANICA,1.3517537840042244,06/06/2019 00:00:00,X
44,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chaulinec,13,422634.7,733044.2,2019-06-06,00:00:00,MATERIA ORGANICA,1.112790402182801,06/06/2019 00:00:00,X
45,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Tenaun,2,422246.5,733559.1,2019-06-06,00:00:00,MATERIA ORGANICA,1.0757993120366427,06/06/2019 00:00:00,X
46,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Tenaun,3,422307.4,733744.8,2019-06-06,17:26:00,MATERIA ORGANICA,1.2216523596392228,06/06/2019 17:26:00,X
47,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Tenaun,6,422215.1,733731.1,2019-06-06,17:00:00,MATERIA ORGANICA,0.9588388649353171,06/06/2019 17:00:00,X
48,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Tenaun,9,422139.1,733441.7,2019-06-06,00:00:00,MATERIA ORGANICA,0.7754342431761623,06/06/2019 00:00:00,X
49,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Tenaun,14,422026.0,733200.9,2019-06-06,00:00:00,MATERIA ORGANICA,1.1327660597640665,06/06/2019 00:00:00,X
50,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,1,423046.9,734515.6,2019-06-07,13:42:00,MATERIA ORGANICA,1.4573845152895035,07/06/2019 13:42:00,X
51,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,4,423259.2,734015.8,2019-06-07,12:22:00,MATERIA ORGANICA,1.2861650711651675,07/06/2019 12:22:00,X
52,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,6,423209.3,733613.2,2019-06-07,00:00:00,MATERIA ORGANICA,0.8362130364820742,07/06/2019 00:00:00,X
53,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,7,423029.3,733611.3,2019-06-07,00:00:00,MATERIA ORGANICA,0.8350321467774854,07/06/2019 00:00:00,X
54,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,11,422833.3,733241.1,2019-06-07,00:00:00,MATERIA ORGANICA,0.9281145253261476,07/06/2019 00:00:00,X
55,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,12,423059.3,732821.5,2019-06-07,11:00:00,MATERIA ORGANICA,0.8798215727323638,07/06/2019 11:00:00,X
56,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,16,424213.5,733738.2,2019-06-07,16:00:00,MATERIA ORGANICA,0.8861882979449922,07/06/2019 16:00:00,X
57,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Chiloe central,26,423654.6,732710.2,2019-06-07,17:56:00,MATERIA ORGANICA,0.5631567011867723,07/06/2019 17:56:00,X
58,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Desertores,1,424703.0,725635.9,2019-05-15,00:00:00,MATERIA ORGANICA,0.8827039859396861,15/05/2019 00:00:00,X
59,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Desertores,2,424756.1,725723.7,2019-05-15,00:00:00,MATERIA ORGANICA,1.0316905750339396,15/05/2019 00:00:00,X
60,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Desertores,3,424536.0,725951.7,2019-05-15,00:00:00,MATERIA ORGANICA,0.8522266111141494,15/05/2019 00:00:00,X
61,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Desertores,6,424206.5,730534.1,2019-05-15,00:00:00,MATERIA ORGANICA,0.8130865592657558,15/05/2019 00:00:00,X
62,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,6,431143.2,733811.2,2019-06-09,16:56:00,MATERIA ORGANICA,0.7459715803866424,09/06/2019 16:56:00,X
63,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,8,430729.8,734355.5,2019-06-09,17:49:00,MATERIA ORGANICA,8.08231518495582,09/06/2019 17:49:00,X
64,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,11,430832.2,734013.7,2019-06-09,18:24:00,MATERIA ORGANICA,1.4521011153226928,09/06/2019 18:24:00,X
65,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,12,431133.5,733423.8,2019-06-09,16:02:00,MATERIA ORGANICA,1.5311330384484596,09/06/2019 16:02:00,X
66,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,13,430827.5,733259.3,2019-06-09,15:10:00,MATERIA ORGANICA,1.1573366640534621,09/06/2019 15:10:00,X
67,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,19,430307.5,732746.7,2019-06-09,13:09:00,MATERIA ORGANICA,0.825713821474485,09/06/2019 13:09:00,X
68,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,21,430206.1,733133.1,2019-06-09,12:40:00,MATERIA ORGANICA,1.053750340233028,09/06/2019 12:40:00,X
69,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,22,425921.8,732805.5,2019-06-09,11:59:00,MATERIA ORGANICA,0.8011154772468235,09/06/2019 11:59:00,X
70,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,26,425621.2,733649.9,2019-06-09,11:00:00,MATERIA ORGANICA,1.3340873454489783,09/06/2019 11:00:00,X
71,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,28,425525.9,733504.7,2019-06-09,09:09:00,MATERIA ORGANICA,1.4492213694955423,09/06/2019 09:09:00,X
72,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,32,425122.8,734130.9,2019-06-09,10:10:00,MATERIA ORGANICA,2.7578575226707733,09/06/2019 10:10:00,X
73,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Quellon,39,425415.3,732927.9,2019-06-08,14:10:00,MATERIA ORGANICA,0.6339722466106238,08/06/2019 14:10:00,X
74,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Hornopiren,3,420427.1,722759.7,2019-05-13,00:00:00,MATERIA ORGANICA,6.66379310344829,13/05/2019 00:00:00,X
75,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Hornopiren,6,420209.6,723558.5,2019-05-13,00:00:00,MATERIA ORGANICA,1.5494058365444001,13/05/2019 00:00:00,X
76,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Hornopiren,7,420301.3,723537.3,2019-05-13,00:00:00,MATERIA ORGANICA,1.8418013139756146,13/05/2019 00:00:00,X
77,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Hornopiren,13,421433.8,722650.7,2019-05-13,00:00:00,MATERIA ORGANICA,1.9488687165653649,13/05/2019 00:00:00,X
78,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Hornopiren,14,421524.5,722346.8,2019-05-13,00:00:00,MATERIA ORGANICA,5.626245592518804,13/05/2019 00:00:00,X
79,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Ayacara,1,421853.1,724721.9,2019-05-14,00:00:00,MATERIA ORGANICA,1.2037526730897596,14/05/2019 00:00:00,X
80,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Ayacara,2,422434.1,724307.0,2019-05-14,00:00:00,MATERIA ORGANICA,0.9072066868267933,14/05/2019 00:00:00,X
81,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Ayacara,3,423409.7,723139.7,2019-05-14,00:00:00,MATERIA ORGANICA,0.5751275681893343,14/05/2019 00:00:00,X
82,ESTUDIO DEL DESEMPEÑO AMBIENTAL DE LA ACUICULTURA EN CHILE Y SU EFECTO EN LOS ECOSISTEMAS DE EMPLAZAMIENTO 2019-2020,Objetivo 1. Actividad 2. Muestreos y Analisis sedimentos,Gastón Vidal,INSTITUTO DE FOMENTO PESQUERO,Campaña_Inv_Ver_2019.Proy.SeguimientoAmbiental,Ayacara,4,423117.9,724140.8,2019-05-15,00:00:00,MATERIA ORGANICA,0.6873276074720165,15/05/2019 00:00:00,X
